Row_no,No,Showing_time,Mode,Font_size,Font_color,Created_time,Converted_time,Time_interval,Danmaku_pool,RowID,user_id_encrypt,Barrages_original,Barrages_simplified,VideoID
37,,241.73100,1,25,16777215,1571930108,2019-10-24 10:15:08,518,0,23481775934668800,ebd01668,支持,,55573492
38,,11.53000,1,25,16777215,1571936544,2019-10-24 12:02:24,518,0,23485150549508100,d0de9790,穷,,55573492
39,,245.67200,1,25,16777215,1571936854,2019-10-24 12:07:34,518,0,23485312704446466,d0de9790,到晚安时，你们就知道安静的死是多幸福的了,,55573492
40,,121.73100,1,25,16777215,1571940329,2019-10-24 13:05:29,518,0,23487135186157568,6e5a868c,考研英语考过,,55573492
41,,42.67500,1,25,16777215,1571969700,2019-10-24 21:15:00,518,0,23502533586059264,7971a243,反对,,55573492
42,,175.46600,1,25,16777215,1571981688,2019-10-25 00:34:48,519,0,23508818766856192,c1251984,法盲们，这种案件少见审得久很正常,,55573492
43,,8.02600,1,25,16777215,1571988313,2019-10-25 02:25:13,519,0,23512292188487680,4ac1cab,安乐死监管不严容易出事儿,,55573492
44,,61.24000,1,25,16777215,1571988367,2019-10-25 02:26:07,519,0,23512320893255682,4ac1cab,安乐死合法之后 贫困家庭的患者会面临家人的压力去选择安乐死,,55573492
45,,250.04100,1,25,16777215,1571988723,2019-10-25 02:32:03,519,0,23512506962542596,2396868c,反对,,55573492
46,,148.94300,1,25,16777215,1571993099,2019-10-25 03:44:59,519,0,23514801508974592,cb7c0197,因为人口是战略资源,,55573492
47,,4.92200,1,25,16777215,1571995507,2019-10-25 04:25:07,519,0,23516063951486978,9dbb72bc,想想农村 遗弃老人和老人自杀的事本来就多 安乐死合法岂不是合法剥夺了他们的生存权利,,55573492
48,,95.35000,1,25,16777215,1572003769,2019-10-25 06:42:49,519,0,23520395703877632,82802721,活着或许痛苦，但是有无限的可能，死了就什么可能都没了,,55573492
49,,157.06900,1,25,16777215,1572019120,2019-10-25 10:58:40,519,0,23528444044771330,e6d2569f,安,,55573492
50,,168.26100,1,25,16777215,1572019131,2019-10-25 10:58:51,519,0,23528449948778498,e6d2569f,我汉中,,55573492
51,,223.23800,1,25,16777215,1572020216,2019-10-25 11:16:56,519,0,23529018673332226,985b9815,我反对,,55573492
52,,249.64100,1,25,16777215,1572027611,2019-10-25 13:20:11,519,0,23532895972360196,5cabef92,支持,,55573492
53,,10.31800,1,25,16707842,1572027668,2019-10-25 13:21:08,519,0,23532925532766212,8382d70e,合法了，就容易“被安乐死”了,,55573492
54,,78.80100,1,25,16777215,1572047331,2019-10-25 18:48:51,519,0,23543234733015040,280e644d,瑞士呢？？？,,55573492
55,,241.60100,1,25,16777215,1572047513,2019-10-25 18:51:53,519,0,23543330335358978,280e644d,希望通过消极安乐死吧，积极的…emmmm,,55573492
56,,8.13900,1,25,16777215,1572049527,2019-10-25 19:25:27,519,0,23544385870233604,a9204431,因为被......,,55573492
57,,0.76800,1,25,16777215,1572056452,2019-10-25 21:20:52,519,0,23548016949460996,130e9f85,因为他想让我们上吊死,,55573492
58,,255.65700,1,25,16777215,1572057117,2019-10-25 21:31:57,519,0,23548365390741506,6081b5b7,支持,,55573492
59,,253.46100,1,25,16777215,1572060195,2019-10-25 22:23:15,519,0,23549979234140160,11cd7d0c,支持,,55573492
60,,248.45900,1,25,16777215,1572066030,2019-10-26 00:00:30,520,0,23553038128513024,ac0d5cdd,反对,,55573492
61,,251.58500,1,25,16777215,1572077935,2019-10-26 03:18:55,520,0,23559280187670532,a0b5d118,支持,,55573492
62,,26.29200,1,25,16777215,1572081913,2019-10-26 04:25:13,520,0,23561365848326146,d2ffca7e,不想活可以自杀啊，为什么要别人杀了自己嘞。,,55573492
63,,248.12700,1,25,16777215,1572090696,2019-10-26 06:51:36,520,0,23565970393530368,6984e21e,反对,,55573492
64,,235.05000,5,25,15138834,1572093729,2019-10-26 07:42:09,520,0,23567560724185092,2fbaf589,也是我,,55573492
65,,246.05100,1,25,16777215,1572095712,2019-10-26 08:15:12,520,0,23568600319131652,ad4915bd,反对,,55573492
66,,256.92700,1,25,16777215,1572096570,2019-10-26 08:29:30,520,0,23569049957957632,5ecbee1e,支持,,55573492
67,,246.70800,1,25,16777215,1572101494,2019-10-26 09:51:34,520,0,23571631644344320,4337e65d,反对,,55573492
68,,246.70800,1,25,16777215,1572101501,2019-10-26 09:51:41,520,0,23571635626835968,4337e65d,反对。,,55573492
69,,231.76900,1,25,16777215,1572101529,2019-10-26 09:52:09,520,0,23571650144894980,4337e65d,反对,,55573492
70,,221.36900,1,25,16777215,1572101511,2019-10-26 09:51:51,520,0,23571640829345794,4337e65d,反对。,,55573492
71,,248.24900,1,25,16777215,1572101550,2019-10-26 09:52:30,520,0,23571660844564548,4337e65d,反对,,55573492
72,,227.52900,1,25,16777215,1572101522,2019-10-26 09:52:02,520,0,23571646114168834,4337e65d,反对,,55573492
73,,254.07800,1,25,16777215,1572108894,2019-10-26 11:54:54,520,0,23575511258628100,9de9d406,反对，但无主者又又,,55573492
74,,253.70100,1,25,16777215,1572123800,2019-10-26 16:03:20,520,0,23583326555602948,d78bfc88,支持,,55573492
75,,189.61000,5,25,16777215,1572126015,2019-10-26 16:40:15,520,0,23584487659012098,ccb9101,我支持这一说法,,55573492
76,,6.65700,1,25,16777215,1572147257,2019-10-26 22:34:17,520,0,23595624691138564,78ae9393,那中国老龄化一定会加重,,55573492
77,,250.20800,1,25,16777215,1572147932,2019-10-26 22:45:32,520,0,23595978836672514,6234fc4f,支持,,55573492
78,,251.95100,1,25,16777215,1572153268,2019-10-27 00:14:28,521,0,23598776470994948,c92e2edb,支持,,55573492
79,,248.17500,1,25,16777215,1572155202,2019-10-27 00:46:42,521,0,23599790399946752,8b17ff33,支持,,55573492
80,,218.92100,1,25,16777215,1572165116,2019-10-27 03:31:56,521,0,23604988110438400,dba742f,然后就是各种敛财的开始。,,55573492
81,,236.86500,1,25,16777215,1572172304,2019-10-27 05:31:44,521,0,23608756434108420,768ca459,但是痛苦的活着还不如了解。,,55573492
82,,250.60100,5,25,15138834,1572182765,2019-10-27 08:26:05,521,0,23614241200144384,f55d0bbc,支持啊，不能死得太痛…,,55573492
83,,149.36200,1,25,16777215,1572192241,2019-10-27 11:04:01,521,0,23619209050193920,f11a7ec6,我也在汉中西乡,,55573492
84,,40.56400,1,25,16777215,1572226651,2019-10-27 20:37:31,521,0,23637250224947202,80a5666f,因为你是劳动力，工蚁死了谁来养蚁后？,,55573492
85,,249.30400,1,25,16777215,1572228585,2019-10-27 21:09:45,521,0,23638264054808580,2838df66,支持,,55573492
86,,256.64200,1,25,16777215,1572228596,2019-10-27 21:09:56,521,0,23638269969301508,2838df66,支持,,55573492
87,,7.32100,1,25,16777215,1572234437,2019-10-27 22:47:17,521,0,23641332240089088,1bd4fbeb,因为他是死刑犯，他以前伤害很多家庭和人，所有没有资格安乐死,,55573492
88,,257.45000,1,25,16777215,1572236930,2019-10-27 23:28:50,521,0,23642639289548800,2b4c17d8, 支持,,55573492
89,,31.23200,1,25,16777215,1572241757,2019-10-28 00:49:17,522,0,23645170112135170,ae631547,书声音好听,,55573492
90,,246.25500,1,25,16777215,1572254200,2019-10-28 04:16:40,522,0,23651693822476292,7054eb9c,支持,,55573492
91,,8.17200,1,25,16777215,1572256089,2019-10-28 04:48:09,522,0,23652683834458112,8e8a82c5,因为腐败，,,55573492
92,,259.00000,1,25,16777215,1572258896,2019-10-28 05:34:56,522,0,23654155885215748,87f0bc87,我支持,,55573492
93,,246.39800,1,25,16777215,1572264840,2019-10-28 07:14:00,522,0,23657271803772932,fb17a34e,有些病根本治不好，活着确实难受,,55573492
94,,92.87300,1,25,16777215,1572317759,2019-10-28 21:55:59,522,0,23685016755634178,66bfba8f,每个人都有选择死亡的权利。,,55573492
95,,230.33900,1,25,16777215,1572319790,2019-10-28 22:29:50,522,0,23686081502773252,8d408c44,也对啊，弊大于利,,55573492
96,,47.76700,1,25,16777215,1572321033,2019-10-28 22:50:33,522,0,23686733284507652,d9a6e4f,就是让你痛苦死 滑稽,,55573492
97,,161.62000,1,25,16777215,1572321147,2019-10-28 22:52:27,522,0,23686792963686404,d9a6e4f,把一切都推给人口 果然是洗的好,,55573492
98,,19.32700,1,25,16777215,1572332852,2019-10-29 02:07:32,523,0,23692930128543744,1796dcb1,越大越难管,,55573492
99,,110.19300,1,25,16777215,1572332995,2019-10-29 02:09:55,523,0,23693005078659074,1796dcb1,还不成熟，我觉得会有黑色产业链,,55573492
100,,211.41200,5,25,16777215,1572333225,2019-10-29 02:13:45,523,0,23693125523865600,1796dcb1,你们太偏激缺乏逻辑幼稚了b站越来越低龄了,,55573492
101,,254.52800,1,25,16777215,1572342361,2019-10-29 04:46:01,523,0,23697915596242944,dd6fd33b,自己有权利决定自己的死亡,,55573492
102,,254.04500,1,25,16777215,1572344054,2019-10-29 05:14:14,523,0,23698803221069826,cfbca772,反对,,55573492
103,,232.46800,1,25,16777215,1572348133,2019-10-29 06:22:13,523,0,23700941324156932,90e2fe97,所以安乐死真的没有痛苦吗,,55573492
104,,58.86500,1,25,16777215,1572349353,2019-10-29 06:42:33,523,0,23701581385957376,280d1f93,如果放开安乐死，医院怎么赚钱。死之前把你家底掏空来看病。,,55573492
105,,215.90600,1,25,16777215,1572360820,2019-10-29 09:53:40,523,0,23707593164193858,fd4322b1,谁都不知道人死后去哪里。,,55573492
106,,27.32300,1,25,16777215,1572403924,2019-10-29 21:52:04,523,0,23730192379281412,835ea54a,安乐死贵不贵，我想了解一下,,55573492
107,,61.00100,1,25,16777215,1572411829,2019-10-30 00:03:49,524,0,23734336616398848,b53879e3,暴力！,,55573492
108,,169.18100,1,25,16777215,1572411945,2019-10-30 00:05:45,524,0,23734397230907392,b53879e3,悲催,,55573492
109,,250.85200,1,25,16777215,1572413196,2019-10-30 00:26:36,524,0,23735053144555522,8b357f40,支持,,55573492
110,,252.79800,1,25,16777215,1572414304,2019-10-30 00:45:04,524,0,23735634100224004,e6966ef1,支持,,55573492
111,,247.19300,1,25,16777215,1572416146,2019-10-30 01:15:46,524,0,23736600253956100,976d5b4d,反对安乐死,,55573492
112,,44.14500,1,25,16777215,1572421281,2019-10-30 02:41:21,524,0,23739292016705540,ce75d4d5,但死亡没有幸福，不呼吸只有痛苦,,55573492
113,,211.55500,1,25,15772458,1572426180,2019-10-30 04:03:00,524,0,23741860839686144,2454f2f5,我就想有尊严地死去,,55573492
114,,258.56000,1,25,16777215,1572448338,2019-10-30 10:12:18,524,0,23753478119620608,7eddd527,支持,,55573492
115,,7.09600,1,25,16777215,1572452697,2019-10-30 11:24:57,524,0,23755763036454912,f0520175,贵。。。。。。。。。,,55573492
116,,4.17900,1,25,16777215,1572456895,2019-10-30 12:34:55,524,0,23757964064063490,b3e4de19,换句话说就是不得好死,,55573492
117,,11.09900,1,25,15138834,1572456914,2019-10-30 12:35:14,524,0,23757974065905666,b3e4de19,换句话说就是不得好死，太难了,,55573492
118,,162.35900,1,25,15138834,1572457097,2019-10-30 12:38:17,524,0,23758069920956418,b3e4de19,汉中的，啥时候来看看我们的烂怂大雁塔？,,55573492
119,,166.83900,1,25,15138834,1572457130,2019-10-30 12:38:50,524,0,23758087272792064,b3e4de19,我们的烂怂大雁塔给你们看看,,55573492
120,,177.71900,1,25,15138834,1572457145,2019-10-30 12:39:05,524,0,23758095475802112,b3e4de19,支持安乐死,,55573492
121,,252.51900,1,25,15138834,1572457266,2019-10-30 12:41:06,524,0,23758158721712132,b3e4de19,支持,,55573492
122,,256.49900,1,25,15138834,1572457274,2019-10-30 12:41:14,524,0,23758163115245572,b3e4de19,绝对支持,,55573492
123,,238.59900,1,25,15138834,1572457242,2019-10-30 12:40:42,524,0,23758146356903936,b3e4de19,刚好给你们控制人口了，你们还飘,,55573492
124,,245.87900,1,25,15138834,1572457252,2019-10-30 12:40:52,524,0,23758151374340098,b3e4de19,支持,,55573492
125,,248.35900,1,25,15138834,1572457257,2019-10-30 12:40:57,524,0,23758153805463552,b3e4de19,支持,,55573492
126,,249.51400,1,25,16777215,1572475548,2019-10-30 17:45:48,524,0,23767743659507716,f7860a83,反对,,55573492
127,,190.11000,5,25,15138834,1572482660,2019-10-30 19:44:20,524,0,23771472639557636,ae2e5403,这几个案例都是家人请求,,55573492
128,,231.76500,1,25,16777215,1572482788,2019-10-30 19:46:28,524,0,23771539450626048,e218514a,荷兰多大中国多大？,,55573492
129,,48.20100,1,25,16777215,1572484685,2019-10-30 20:18:05,524,0,23772533904375810,6acf4299,是的，法律不健全人种又聪明容易被安乐死,,55573492
130,,97.44800,1,25,16777215,1572491012,2019-10-30 22:03:32,524,0,23775851257004032,f834f540,我国台湾支持安乐死吧。。,,55573492
131,,211.68100,1,25,16777215,1572498237,2019-10-31 00:03:57,525,0,23779639342661636,55024026,死后都是火化挫骨扬灰有什么尊严可言，可伶可伶,,55573492
132,,253.08300,1,25,15138834,1572502331,2019-10-31 01:12:11,525,0,23781785827016704,4dfd24b9,支持,,55573492
133,,255.65800,1,25,16777215,1572504322,2019-10-31 01:45:22,525,0,23782829672366084,98867325,支持,,55573492
134,,251.04300,1,25,6830715,1572509888,2019-10-31 03:18:08,525,0,23785748075380740,bf4bb4d,被利用的，我反对拒绝安乐死,,55573492
135,,114.08700,1,25,16777215,1572513659,2019-10-31 04:20:59,525,0,23787724869206016,ecc8e4a,像这种情况不如死去更好……,,55573492
136,,228.95500,1,25,16777215,1572517912,2019-10-31 05:31:52,525,0,23789954835415044,e7c33174,投鼠忌器？愚昧,,55573492
137,,138.83800,1,25,15138834,1572528576,2019-10-31 08:29:36,525,0,23795545766625282,aecf6ac8,你们说在中国怎么办,,55573492
138,,234.79000,1,25,16777215,1572529640,2019-10-31 08:47:20,525,0,23796103586512896,cf8b390f,到时候啊黑，这些黑，医生，那钱赚的那不是满天飞呀,,55573492
139,,223.19000,1,25,16777215,1572529605,2019-10-31 08:46:45,525,0,23796085324513282,cf8b390f,反对,,55573492
140,,214.15800,1,25,16777215,1572539428,2019-10-31 11:30:28,525,0,23801235331612674,e2040ad1,必须患有不治之症才能安乐死懂吗,,55573492
141,,8.87400,1,25,16777215,1572540782,2019-10-31 11:53:02,525,0,23801945341820928,cad08510,因为死了没有韭菜可以割了,,55573492
142,,246.05200,1,25,16777215,1572550269,2019-10-31 14:31:09,525,0,23806919119994880,cd067af1,支持，强烈支持！,,55573492
143,,255.21100,1,25,16777215,1572550278,2019-10-31 14:31:18,525,0,23806923954978820,cd067af1,支持,,55573492
144,,1.96200,1,25,16777215,1572593329,2019-11-01 02:28:49,526,0,23829494880534532,9dbb72bc,冲鸭,,55573492
145,,6.65600,1,25,16777215,1572593344,2019-11-01 02:29:04,526,0,23829502754816004,9dbb72bc,bgm是原创！,,55573492
146,,129.19300,1,25,16777215,1572593485,2019-11-01 02:31:25,526,0,23829576930033666,9dbb72bc,荷兰666,,55573492
147,,196.97300,1,25,16777215,1572600418,2019-11-01 04:26:58,526,0,23833211441774594,d781f215,求生不得求死不能啊,,55573492
148,,253.90900,1,25,16777215,1572618630,2019-11-01 09:30:30,526,0,23842759683080196,e4b49e7,反对,,55573492
149,,152.52400,1,25,16777215,1572623212,2019-11-01 10:46:52,526,0,23845162206625792,b6145384,汉中人路过,,55573492
150,,245.97300,1,25,16777215,1572652246,2019-11-01 18:50:46,526,0,23860384271695872,5c0a72bf,反对,,55573492
151,,235.79700,1,25,16777215,1572652260,2019-11-01 18:51:00,526,0,23860392020148224,5c0a72bf,反对,,55573492
152,,251.09300,1,25,16777215,1572652268,2019-11-01 18:51:08,526,0,23860396097536004,5c0a72bf,反对,,55573492
153,,252.11700,5,25,15138834,1572652292,2019-11-01 18:51:32,526,0,23860408304009220,5c0a72bf,坚决反对,,55573492
154,,245.54700,1,25,16777215,1572653136,2019-11-01 19:05:36,526,0,23860851100876804,cb3581c3,中立,,55573492
155,,217.92100,1,25,16777215,1572659292,2019-11-01 20:48:12,526,0,23864078432731138,f0993f84,咋，别人有选择的权力，你逼逼个什么劲儿,,55573492
156,,75.11700,1,25,16777215,1572665802,2019-11-01 22:36:42,526,0,23867491659808768,5a52edb8,?,,55573492
157,,42.86700,1,25,16777215,1572675545,2019-11-02 01:19:05,527,0,23872600047353856,20dd1624,安乐死就没法割韭菜了,,55573492
158,,237.82100,1,25,16777215,1572676019,2019-11-02 01:26:59,527,0,23872848457629696,d69eb53b,安乐死的后遗症太大，例如谋杀，“刚好”看着对方太痛苦又带着针药之类，不好说,,55573492
159,,256.06400,1,25,16777215,1572676071,2019-11-02 01:27:51,527,0,23872875548114944,d69eb53b,有点反对,,55573492
160,,254.88400,1,25,16777215,1572686145,2019-11-02 04:15:45,527,0,23878157438812160,b9e8694a,支持,,55573492
161,,225.78300,1,25,16777215,1572699961,2019-11-02 08:06:01,527,0,23885400747016194,a9d2ff7e,蒙药心脑方,,55573492
162,,221.11300,5,25,15138834,1572700005,2019-11-02 08:06:45,527,0,23885423842951170,a9d2ff7e,蒙药心脑方,,55573492
163,,227.24300,5,25,15138834,1572699989,2019-11-02 08:06:29,527,0,23885415519354884,a9d2ff7e,蒙药心脑,,55573492
164,,237.24300,1,25,16777215,1572700493,2019-11-02 08:14:53,527,0,23885679532965888,28131d56,得重病的人都选择安乐死了，还怎么从他们身上赚钱,,55573492
165,,45.99800,1,25,16777215,1572701051,2019-11-02 08:24:11,527,0,23885972186333186,5c77798d,支持安乐死的人等于谋杀,,55573492
166,,255.13900,1,25,16777215,1572705919,2019-11-02 09:45:19,527,0,23888524364742660,a5a91a89,支持,,55573492
167,,249.92100,1,25,16777215,1572708855,2019-11-02 10:34:15,527,0,23890063763963906,4afb2303,限制执行,,55573492
168,,99.08100,1,25,16777215,1572724432,2019-11-02 14:53:52,527,0,23898230621732866,f42c01cc,带孝子,,55573492
169,,30.97600,1,25,16777215,1572725314,2019-11-02 15:08:34,527,0,23898692972445696,14a16ae1,娱乐至死,,55573492
170,,249.94100,1,25,16777215,1572745767,2019-11-02 20:49:27,527,0,23909416233861120,2277895d,我想去死,,55573492
171,,232.65300,1,25,16777215,1572765080,2019-11-03 01:11:20,528,0,23919542096363522,4bcef971,我也这么想，时候未到,,55573492
172,,220.16700,1,25,16777215,1572771157,2019-11-03 02:52:37,528,0,23922728145256450,78e6a7c6,安乐死 支持,,55573492
173,,252.55400,1,25,16777215,1572776506,2019-11-03 04:21:46,528,0,23925532196864002,4c7b7fbe,支持,,55573492
174,,0.15100,1,25,16777215,1572776709,2019-11-03 04:25:09,528,0,23925639052001280,bb8fd434,因为人口会大量减少,,55573492
175,,143.71900,1,25,16777215,1572785833,2019-11-03 06:57:13,528,0,23930422617440258,a559cfa,淹死,,55573492
176,,256.85300,1,25,38979,1572791366,2019-11-03 08:29:26,528,0,23933323166875648,f95a5793,反对反对,,55573492
177,,8.36200,1,25,16777215,1572840775,2019-11-03 22:12:55,528,0,23959227684880386,993f3d03,不应该是euthanasia么,,55573492
178,,61.50500,1,25,16777215,1572849883,2019-11-04 00:44:43,529,0,23964002972336130,63471b78,弹幕禁止养狗,,55573492
179,,115.28500,1,25,16777215,1572851086,2019-11-04 01:04:46,529,0,23964633816629252,5236df9a,如果实在是自己不想活了强行留人家在世上好像也不太道德吧,,55573492
180,,157.05700,1,25,16777215,1572853840,2019-11-04 01:50:40,529,0,23966077858873348,5617be05,你们征求那位母亲本人的同意了吗？,,55573492
181,,82.04900,1,25,16777215,1572856047,2019-11-04 02:27:27,529,0,23967234690908164,6a67b2be,人多情绪会传染，造成不可控,,55573492
182,,201.00900,1,25,16777215,1572856260,2019-11-04 02:31:00,529,0,23967346544082944,6a67b2be,就怕某些不孝安乐死,,55573492
183,,90.02100,1,25,16777215,1572857723,2019-11-04 02:55:23,529,0,23968113338875904,6a67b2be,逃避病痛=死得尊严?,,55573492
184,,15.55800,1,25,16777215,1572864356,2019-11-04 04:45:56,529,0,23971590870401028,78d39ea2,应该就是钱的问题，痛快的死了，谁来赚钱？,,55573492
185,,194.41100,1,25,16777215,1572869485,2019-11-04 06:11:25,529,0,23974280196784128,e11afd8f,家人能代表当事人吗,,55573492
186,,246.95900,1,25,16777215,1572874412,2019-11-04 07:33:32,529,0,23976863306612740,c4a1d5a1,不支持,,55573492
187,,204.56100,1,25,16777215,1572878280,2019-11-04 08:38:00,529,0,23978891383144450,8f09ed41,不是知道保险这种东西吗 安乐死可能就不行了,,55573492
188,,237.42600,1,25,16777215,1572878356,2019-11-04 08:39:16,529,0,23978931015647232,8f09ed41,说的对 很多人都有低谷的时候 安乐死可能是救命稻草一样 。。,,55573492
189,,222.43300,1,25,16777215,1572917018,2019-11-04 19:23:38,529,0,23999201255882754,189655ce,你最好是,,55573492
190,,239.75800,1,25,38979,1572918228,2019-11-04 19:43:48,529,0,23999835638595588,353b29fd,安乐死的前提是忍受巨大痛苦或者不治之症，并不是你不开心就可以去安乐死。,,55573492
191,,204.80000,1,25,16777215,1572928424,2019-11-04 22:33:44,529,0,24005181350871042,b16cd75b,能不能通过 支持安乐死,,55573492
192,,240.67800,1,25,16777215,1572952901,2019-11-05 05:21:41,530,0,24018014405394434,96efbb75,我也认为有被不法利用的可能,,55573492
193,,174.15800,1,25,16777215,1572960957,2019-11-05 07:35:57,530,0,24022237706715136,f88f903e,特殊原因且主动安乐死应当支持,,55573492
194,,248.39800,1,25,16777215,1572961041,2019-11-05 07:37:21,530,0,24022281792520196,f88f903e,支持,,55573492
195,,92.74100,1,25,16777215,1572997134,2019-11-05 17:38:54,530,0,24041205183545348,4f9738e8,锡兰,,55573492
196,,238.97800,1,25,16777215,1573011909,2019-11-05 21:45:09,530,0,24048951401906178,4c9e38cf,有安乐死我就去死了,,55573492
197,,154.80600,5,25,15138834,1573014668,2019-11-05 22:31:08,530,0,24050397738958850,fc830a9d,好人啊！,,55573492
198,,198.99700,1,25,16777215,1573016876,2019-11-05 23:07:56,530,0,24051555728621568,2853026d,河南？,,55573492
199,,162.13200,1,25,16777215,1573025959,2019-11-06 01:39:19,531,0,24056317823942658,3048e54a,陕西汉中略阳人再次,,55573492
200,,258.56000,1,25,16777215,1573056828,2019-11-06 10:13:48,531,0,24072501593636868,d3a11f0e,合法化快点吧，许多人生不如死,,55573492
201,,249.61500,1,25,16777215,1573109398,2019-11-07 00:49:58,532,0,24100063723126784,8ea4f945,支持,,55573492
202,,245.90700,1,25,16777215,1573124836,2019-11-07 05:07:16,532,0,24108157578510336,abdef5e3,所有生物都应该有选择生死的权利,,55573492
203,,258.56000,1,25,16777215,1573126040,2019-11-07 05:27:20,532,0,24108788750483458,d398cfe2,合法化最好把,,55573492
204,,47.82700,1,25,16777215,1573126148,2019-11-07 05:29:08,532,0,24108845599031296,2e8699e0,逃出杀戮营地？,,55573492
